CTID_FIVETRAN_ID,ID,SKU,NAME,DESCRIPTION,SUBCATEGORY_ID,BRAND,UNIT_PRICE,WEIGHT_LBS,IS_ACTIVE,CREATED_AT,UPDATED_AT,_FIVETRAN_DELETED,_FIVETRAN_SYNCED,DEMO_BATCH_ID,VENDOR_ID
TBD_PR_000449,449,OTD-449,Sherman-Willams Solar Path Light 6-Pack No. 449,Quality hardware from The Build Depot (TBD),35,Sherman-Willams,111.99,5.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000450,450,OTD-450,Behr-ly 6ft Privacy Fence Panel No. 450,Quality hardware from The Build Depot (TBD),36,Behr-ly,119.99,0.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000451,451,SAF-451,Dromel Smoke/CO Combo Detector No. 451,Quality hardware from The Build Depot (TBD),37,Dromel,31.99,0.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000452,452,SAF-452,BLOCK+DEKKER Combination Padlock No. 452,Quality hardware from The Build Depot (TBD),38,BLOCK+DEKKER,33.99,1.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000453,453,SAF-453,Kraftsman Leather Work Gloves (L) No. 453,Quality hardware from The Build Depot (TBD),39,Kraftsman,35.99,1.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000454,454,SAF-454,Huskie Impact Safety Glasses No. 454,Quality hardware from The Build Depot (TBD),40,Huskie,37.99,1.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000455,455,FLR-455,Klien Toolz Luxury Vinyl Plank 20sqft No. 455,Quality hardware from The Build Depot (TBD),41,Klien Toolz,6.99,2.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000456,456,FLR-456,Levitan 12x12 Ceramic Floor Tile No. 456,Quality hardware from The Build Depot (TBD),42,Levitan,9.99,2.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000457,457,FLR-457,Dolta Faucets Click-Lock Laminate 25sqft No. 457,Quality hardware from The Build Depot (TBD),43,Dolta Faucets,12.99,2.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000458,458,KTB-458,"Webber 36"" Bathroom Vanity No. 458",Quality hardware from The Build Depot (TBD),44,Webber,171.99,2.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000459,459,KTB-459,Skotts Undermount Kitchen Sink No. 459,Quality hardware from The Build Depot (TBD),45,Skotts,180.99,3.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000460,460,KTB-460,STEELE Widespread Bath Faucet No. 460,Quality hardware from The Build Depot (TBD),46,STEELE,189.99,3.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000461,461,PWR-461,Owens Korning Cordless Drill No. 461,Quality hardware from The Build Depot (TBD),1,Owens Korning,86.99,3.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000462,462,PWR-462,"DeWalter 7-1/4"" Circular Saw No. 462",Quality hardware from The Build Depot (TBD),2,DeWalter,93.99,4.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000463,463,PWR-463,Milwonky Orbital Sander No. 463,Quality hardware from The Build Depot (TBD),3,Milwonky,100.99,4.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000464,464,PWR-464,"Wyobi 4-1/2"" Angle Grinder No. 464",Quality hardware from The Build Depot (TBD),4,Wyobi,107.99,4.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000465,465,HND-465,Makuta Combination Wrench Set No. 465,Quality hardware from The Build Depot (TBD),5,Makuta,49.99,5.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000466,466,HND-466,Bozch Needle-Nose Pliers No. 466,Quality hardware from The Build Depot (TBD),6,Bozch,52.99,5.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000467,467,HND-467,Stanly 10-Piece Screwdriver Set No. 467,Quality hardware from The Build Depot (TBD),7,Stanly,55.99,0.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000468,468,HND-468,4M 16 oz. Claw Hammer No. 468,Quality hardware from The Build Depot (TBD),8,4M,58.99,0.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000469,469,PLB-469,"Rust-O-Liam 1/2"" PVC Pipe 10ft No. 469",Quality hardware from The Build Depot (TBD),9,Rust-O-Liam,68.99,1.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000470,470,PLB-470,Sherman-Willams Pull-Down Kitchen Faucet No. 470,Quality hardware from The Build Depot (TBD),10,Sherman-Willams,79.99,1.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000471,471,PLB-471,"Behr-ly 3/4"" Ball Valve No. 471",Quality hardware from The Build Depot (TBD),11,Behr-ly,90.99,1.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000472,472,PLB-472,Dromel 40-Gal Gas Water Heater No. 472,Quality hardware from The Build Depot (TBD),12,Dromel,101.99,2.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000473,473,ELC-473,BLOCK+DEKKER 14/2 Romex Wire 250ft No. 473,Quality hardware from The Build Depot (TBD),13,BLOCK+DEKKER,69.99,2.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000474,474,ELC-474,Kraftsman Decora 15A Outlet No. 474,Quality hardware from The Build Depot (TBD),14,Kraftsman,74.99,2.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000475,475,ELC-475,Huskie 20A Circuit Breaker No. 475,Quality hardware from The Build Depot (TBD),15,Huskie,79.99,3.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000476,476,ELC-476,Klien Toolz LED A19 Bulb 4-Pack No. 476,Quality hardware from The Build Depot (TBD),16,Klien Toolz,84.99,3.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000477,477,PNT-477,Levitan Interior Flat Paint 1-Gal No. 477,Quality hardware from The Build Depot (TBD),17,Levitan,66.99,3.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000478,478,PNT-478,Dolta Faucets Exterior Semi-Gloss 1-Gal No. 478,Quality hardware from The Build Depot (TBD),18,Dolta Faucets,68.99,3.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000479,479,PNT-479,Webber Deck Stain Transparent 1-Gal No. 479,Quality hardware from The Build Depot (TBD),19,Webber,70.99,4.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000480,480,PNT-480,Skotts Multi-Surface Primer 1-Qt No. 480,Quality hardware from The Build Depot (TBD),20,Skotts,12.99,4.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000481,481,HDW-481,"STEELE #8 x 2"" Wood Screws 100-Pk No. 481",Quality hardware from The Build Depot (TBD),21,STEELE,4.99,4.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000482,482,HDW-482,"Owens Korning 3"" Framing Nails 1-Lb No. 482",Quality hardware from The Build Depot (TBD),22,Owens Korning,5.99,5.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000483,483,HDW-483,DeWalter Drywall Anchor Kit 50-Pk No. 483,Quality hardware from The Build Depot (TBD),23,DeWalter,6.99,5.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000484,484,HDW-484,"Milwonky 3.5"" Door Hinge 3-Pack No. 484",Quality hardware from The Build Depot (TBD),24,Milwonky,7.99,0.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000485,485,LBR-485,Wyobi 2x4x8 Kiln-Dried SPF No. 485,Quality hardware from The Build Depot (TBD),25,Wyobi,45.99,1.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000486,486,LBR-486,"Makuta 4x8 1/2"" Plywood Panel No. 486",Quality hardware from The Build Depot (TBD),26,Makuta,49.99,1.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000487,487,LBR-487,"Bozch R-13 Fiberglass Batt 15"" No. 487",Quality hardware from The Build Depot (TBD),27,Bozch,53.99,1.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000488,488,LBR-488,"Stanly 4x8 1/2"" Drywall Sheet No. 488",Quality hardware from The Build Depot (TBD),28,Stanly,7.99,1.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000489,489,HVC-489,4M 1500W Ceramic Space Heater No. 489,Quality hardware from The Build Depot (TBD),29,4M,103.99,2.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000490,490,HVC-490,"Rust-O-Liam 52"" Ceiling Fan w/ Light No. 490",Quality hardware from The Build Depot (TBD),30,Rust-O-Liam,109.99,2.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000491,491,HVC-491,Sherman-Willams Smart Thermostat No. 491,Quality hardware from The Build Depot (TBD),31,Sherman-Willams,115.99,2.80,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000492,492,HVC-492,Behr-ly 20x25x1 HVAC Filter 4-Pk No. 492,Quality hardware from The Build Depot (TBD),32,Behr-ly,121.99,3.10,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000493,493,OTD-493,"Dromel 21"" Self-Propelled Mower No. 493",Quality hardware from The Build Depot (TBD),33,Dromel,113.99,3.40,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000494,494,OTD-494,BLOCK+DEKKER Bypass Pruner No. 494,Quality hardware from The Build Depot (TBD),34,BLOCK+DEKKER,121.99,3.70,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000495,495,OTD-495,Kraftsman Solar Path Light 6-Pack No. 495,Quality hardware from The Build Depot (TBD),35,Kraftsman,129.99,4.00,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000496,496,OTD-496,Huskie 6ft Privacy Fence Panel No. 496,Quality hardware from The Build Depot (TBD),36,Huskie,137.99,4.30,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000497,497,SAF-497,Klien Toolz Smoke/CO Combo Detector No. 497,Quality hardware from The Build Depot (TBD),37,Klien Toolz,43.99,4.60,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000498,498,SAF-498,Levitan Combination Padlock No. 498,Quality hardware from The Build Depot (TBD),38,Levitan,45.99,4.90,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000499,499,SAF-499,Dolta Faucets Leather Work Gloves (L) No. 499,Quality hardware from The Build Depot (TBD),39,Dolta Faucets,47.99,5.20,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
TBD_PR_000500,500,SAF-500,Webber Impact Safety Glasses No. 500,Quality hardware from The Build Depot (TBD),40,Webber,9.99,0.50,TRUE,2022-06-01 00:00:00.000,2022-06-01 00:00:00.000,FALSE,2026-05-15 14:57:09.450 -0700,DEMO_2026_SCENARIOS,
